"Datum","Land","Wert","Verzeichnis","Haupttyp"
"2013-12-03","China",403233,"GKV","2"
"2013-12-03","China",390575,"GKV","2"
"2013-12-03","China",403233,"GKV","2"
"2013-11-28","Mexiko",119500,"GKV","2"
"2013-11-28","Estland",1429105,"GKV","2"
"2013-11-29","Indien",1200,"GKV","2"
"2013-11-29","Indien",1000,"GKV","2"
"2013-12-02","China",150000,"GKV","1"
"2013-12-02","Saudi-Arabien",4000,"ML (GKV)","1"
"2013-12-02","Saudi-Arabien",11410,"ML (GKV)","1"
"2013-12-02","Russland",11590,"5.1","1"
"2013-12-02","Russland",11590,"5.1","1"
"2013-12-02","Russland",11590,"5.1","1"
"2013-12-02","Brasilien",264000,"GKV","5"
"2013-12-02","Iran",59,"unbekannt",""
"2013-12-03","Russland",144720,"GKV","2"
"2013-12-03","Israel",49251,"GKV","2"
"2013-12-03","Weissrussland",1431718,"GKV","2"
"2013-12-03","Slowenien",314960,"GKV","6"
"2013-12-02","Iran",991,"unbekannt",""
"2013-12-03","Singapur",4200,"GKV","1"
"2013-12-03","Indien",450000,"GKV","2"
"2013-12-04","Russland",222456,"GKV","2"
"2013-12-04","Bangladesh",283442,"GKV","3"
"2013-12-04","Kanada",1300,"ML (GKV)","1"
"2013-12-04","Bhutan",1,"ML (GKV)","3"
"2013-12-04","Bhutan",87426,"ML (GKV)","1"
"2013-12-04","Russland",2027366,"GKV","7"
"2013-12-04","Weissrussland",247690,"GKV","2"
"2013-12-04","China",154717,"GKV","2"
"2013-12-04","Macau",7800,"GKV","6"
"2013-12-04","Weissrussland",1293,"GKV","2"
"2013-12-04","Taiwan",8000,"GKV","5"
"2013-12-05","Österreich",5300,"GKV","1"
"2013-12-05","Italien",59950,"GKV","2"
"2013-12-05","Taiwan",521900,"GKV","2"
"2013-12-05","Thailand",1047200,"GKV","2"
"2013-12-05","USA",23000,"GKV","0"
"2013-12-05","Indien",10881.35,"5.1","1"
"2013-12-05","Indien",11232,"ML (GKV)","3"
"2013-12-05","Estland",887062,"GKV","2"
"2013-12-05","Tunesien",43650,"GKV","6"
"2013-12-06","Argentinien",1154000,"GKV","2"
"2013-12-06","Indien",625000,"GKV","2"
"2013-12-06","Saudi-Arabien",415664,"GKV","2"
"2013-12-06","Russland",738753,"GKV","2"
"2013-12-06","Rumänien",443920,"GKV","2"
"2013-12-06","Russland",27400,"GKV","7"
"2013-12-06","Taiwan",284340,"GKV","3"
"2013-12-06","Hong Kong",15870,"GKV","3"
"2013-12-09","China",69517,"5.1","1"
"2013-12-09","Indonesien",340450,"GKV","2"
"2013-12-10","Deutschland",583,"ML (GKV)","5"
"2013-12-12","Russland",44500,"GKV","7"
"2013-12-09","Weissrussland",7046,"GKV","2"
"2013-12-11","Neuseeland",6439,"5.1","1"
"2013-12-11","Neuseeland",3463,"5.1","1"
"2013-12-10","Saudi-Arabien",59540,"5.1","1"
"2013-12-10","China",36500,"GKV","6"
"2013-12-10","Italien",29680,"GKV","2"
"2013-12-10","China",416668,"GKV","2"
"2013-12-10","Serbien",69240,"GKV","6"
"2013-12-10","Serbien",43074,"GKV","6"
"2013-12-10","China",151596,"GKV","7"
"2013-12-10","China",492000,"GKV","2"
"2013-12-10","Myanmar",38304,"5.1","1"
"2013-12-10","Myanmar",33075,"5.1","1"
"2013-12-10","Myanmar",39350,"5.1","1"
"2013-12-10","Russland",196000,"GKV","2"
"2013-12-10","China",302856,"GKV","2"
"2013-12-10","Russland",482810,"GKV","2"
"2013-12-11","Grossbritannien",7000,"GKV","0"
"2013-12-11","China",345000,"GKV","2"
"2013-12-11","China",871000,"GKV","2"
"2013-12-11","Russland",953672,"GKV","2"
"2013-12-11","China",151596,"GKV","7"
"2013-12-11","Russland",936451,"GKV","2"
"2013-12-11","China",16000000,"GKV","1"
"2013-12-12","Kasachstan",75000,"ML (GKV)","13"
"2013-12-11","China",492950,"GKV","2"
"2013-12-11","Kuba",390799,"GKV","2"
"2013-12-12","Bolivien",151596,"GKV","7"
"2013-12-17","Bangladesh",8760,"GKV","6"
"2013-12-12","Tschechien",868750,"GKV","2"
"2013-12-13","USA",692,"ML (GKV)","11"
"2013-12-13","Israel",470000,"GKV","2"
"2013-12-13","Thailand",628110,"GKV","2"
"2013-12-13","Bosnien-Herzegowina",500,"ML (GKV)","1"
"2013-12-13","Jordanien",16560000,"GKV","5"
"2013-12-13","China",608000,"GKV","2"
"2013-12-13","Taiwan",380530,"GKV","2"
"2013-12-16","Bahrain",6436,"5.1","1"
"2013-12-16","Bahrain",1050,"5.1","1"
"2013-12-16","Neuseeland",1324,"5.1","1"
"2013-12-16","Neuseeland",12189,"5.1","1"
"2013-12-16","Neuseeland",1464,"5.1","1"
"2013-12-16","Neuseeland",1431,"5.1","1"
"2013-12-16","Indien",7217,"ML (GKV)","1"
"2013-12-16","Südafrika",535750,"GKV","6"
"2013-12-16","Russland",7000,"GKV","2"
"2013-12-17","Thailand",190789,"GKV","2"
"2013-12-17","Kolumbien",1692,"5.1","1"
"2013-12-17","Kolumbien",11250,"5.1","1"
"2013-12-17","China",360000,"GKV","6"
"2013-12-17","China",839000,"GKV","2"
"2013-12-17","China",674759,"GKV","2"
"2013-12-17","Indien",94000,"GKV","2"
"2013-12-17","Frankreich",366108,"GKV","2"
"2013-12-17","Frankreich",329473,"GKV","2"
"2013-12-17","China",231425,"GKV","2"
"2013-12-17","Vereinigte Arabische Emirate",6125,"5.1","1"
"2013-12-17","Vereinigte Arabische Emirate",13875,"5.1","1"
"2013-12-18","Singapur",119000,"GKV","2"
"2013-12-18","Mongolei",76900,"GKV","5"
"2013-12-18","Deutschland",53000,"GKV","1"
"2013-12-18","Thailand",91886,"GKV","3"
"2013-12-18","Thailand",15165,"5.1","1"
"2013-12-18","Thailand",8006,"5.1","1"
"2013-12-19","Madagaskar",390,"5.1","1"
"2013-12-19","China",178211,"GKV","2"
"2013-12-19","China",561700,"GKV","2"
"2013-12-19","Thailand",546220,"GKV","2"
"2013-12-19","Iran",12316,"unbekannt",""
"2013-12-19","Thailand",470270,"GKV","2"
"2013-12-20","Israel",8300,"ML (GKV)","1"
"2013-12-20","Ungarn",19500,"ML (GKV)","16"
"2013-12-20","Vietnam",7583,"5.1","1"
"2013-12-20","Vietnam",2925,"5.1","1"
"2013-12-20","Tunesien",18796,"ML (GKV)","10"
"2013-12-20","Saudi-Arabien",140704,"GKV","2"
"2013-12-20","Russland",12300,"GKV","3"
"2013-12-23","China",333229,"GKV","2"
"2014-01-06","Brasilien",2700,"GKV","1"
"2014-01-06","China",210996,"GKV","2"
"2014-01-06","Israel",527253,"GKV","9"
"2014-01-08","Ägypten",65800,"GKV","7"
"2014-01-06","Russland",2750000,"GKV","6"
"2014-01-07","Grossbritannien",30000,"GKV","0"
"2014-01-07","USA",1900000,"GKV","0"
"2014-01-07","Deutschland",5045,"5.1","1"
"2014-01-07","Saudi-Arabien",39000,"5.1","1"
"2014-01-07","Saudi-Arabien",32637,"5.1","1"
"2014-01-07","Russland",361154,"GKV","2"
"2014-01-07","China",231500,"GKV","3"
"2014-01-07","Indien",1366,"5.1","1"
"2014-01-07","Indien",2782,"ML (GKV)","1"
"2014-01-07","Indien",1708,"5.1","1"
"2014-01-07","Indien",1525,"5.1","1"
"2014-01-07","Taiwan",481191,"GKV","6"
"2014-01-08","Taiwan",6000,"GKV","2"
"2014-01-08","Taiwan",15400,"GKV","2"
"2014-01-08","Grossbritannien",310,"ML (GKV)","21"
"2014-01-08","China",817600,"GKV","2"
"2014-01-08","China",973200,"GKV","2"
"2014-01-08","Deutschland",34979,"GKV","0"
"2014-01-09","Thailand",120000,"GKV","6"
"2014-01-09","China",281283,"GKV","2"
"2014-01-13","China",21050,"GKV","1"
"2014-01-13","China",1700,"GKV","1"
"2014-01-09","China",1130000,"GKV","2"
"2014-01-10","China",520000,"GKV","0"
"2014-01-10","Ägypten",9840,"GKV","2"
"2014-01-10","Indien",545140,"GKV","2"
"2014-01-10","China",818000,"GKV","2"
"2014-01-13","Frankreich",435467,"GKV","2"
"2014-01-14","Indien",14780,"GKV","9"
"2014-01-13","China",216230,"GKV","2"
"2014-01-13","Israel",499820,"GKV","2"
"2014-01-14","Singapur",635000,"GKV","3"
"2014-01-14","China",589000,"GKV","2"
"2014-01-14","China",346871,"GKV","2"
"2014-01-14","Russland",14064,"5.1","1"
"2014-01-14","Russland",19600,"5.1","1"
"2014-01-14","Israel",49770,"ML (GKV)","4"
"2014-01-14","Brasilien",259968,"GKV","2"
"2014-01-15","Bosnien-Herzegowina",2250,"5.1","1"
"2014-01-15","Singapur",768000,"GKV","3"
"2014-01-15","Pakistan",7134,"GKV","2"
"2014-01-15","Israel",39463,"GKV","3"
"2014-01-15","Israel",21340,"GKV","3"
"2014-01-15","Israel",5208,"GKV","3"
"2014-01-15","China",337365,"GKV","2"
"2014-02-26","Indonesien",1827780,"GKV","5"
"2014-01-15","Russland",2050,"GKV","3"
"2014-02-26","Libanon",248159,"GKV","5"
"2014-01-16","Mexiko",10526,"GKV","2"
"2014-01-16","Singapur",2400,"GKV","1"
"2014-01-17","Russland",3830,"GKV","2"
"2014-01-17","Russland",13856,"GKV","2"
"2014-01-17","Russland",411763,"GKV","1"
"2014-01-17","Russland",16335,"GKV","3"
"2014-01-17","Russland",36300,"GKV","1"
"2014-01-17","Russland",33880,"GKV","1"
"2014-01-17","Slowakei",12000,"GKV","5"
"2014-01-17","Brasilien",313450,"GKV","6"
"2014-01-17","Grossbritannien",503954,"GKV","2"
"2014-01-20","China",506022,"GKV","6"
"2014-01-22","Malaysia",40000000,"ML (GKV)","10"
"2014-01-20","Russland",702644,"GKV","2"
"2014-01-20","Indien",1,"GKV","2"
"2014-01-20","Indien",9153,"GKV","5"
"2014-01-20","USA",300000,"GKV","2"
"2014-01-21","Ägypten",2214,"GKV","2"
"2014-01-21","Vereinigte Arabische Emirate",286879,"GKV","2"
"2014-01-21","Kanada",300,"5.1","1"
"2014-01-21","Indien",844,"ML (GKV)","3"
"2014-01-21","Indien",5304,"ML (GKV)","3"
"2014-01-21","Indien",1642,"ML (GKV)","3"
"2014-01-21","Russland",34169,"5.1","1"
"2014-01-21","Brasilien",8005,"GKV","6"
"2014-01-21","Indien",7200,"GKV","6"
"2014-01-21","Indien",46000,"ML (GKV)","5"
"2014-01-21","Indien",9400,"GKV","6"
"2014-01-21","Indien",36000,"GKV","6"
"2014-01-21","Indien",14300,"GKV","6"
"2014-01-21","Kasachstan",98208,"5.1","1"
"2014-01-21","Iran",1752,"unbekannt",""
"2014-01-21","Russland",691173,"GKV","2"
"2014-01-21","Ägypten",8160,"GKV","2"
"2014-01-21","Usbekistan",373000,"GKV","6"
"2014-01-21","Indien",831136,"GKV","2"
"2014-01-21","China",1518569,"GKV","2"
"2014-01-22","Slowenien",314960,"GKV","6"
"2014-01-22","Indien",14714,"ML (GKV)","1"
"2014-01-22","Russland",102053,"GKV","2"
"2014-01-22","Deutschland",35185,"GKV","0"
"2014-01-22","China",325824,"GKV","2"
"2014-01-22","Chile",70000,"ML (GKV)","15"
"2014-01-22","Chile",40000,"ML (GKV)","5"
"2014-01-22","Chile",25000,"GKV","6"
"2014-01-22","Chile",11000,"GKV","6"
"2014-01-22","Chile",40000,"GKV","6"
"2014-01-22","Chile",22500,"GKV","6"
"2014-01-22","Russland",313600,"GKV","7"
"2014-01-23","USA",73090,"ML (GKV)","18"
"2014-01-23","Indien",223900,"ML (GKV)","7"
"2014-01-23","Oman",18500,"GKV","6"
"2014-01-23","Grossbritannien",4680,"ML (GKV)","10"
"2014-01-24","Slowakei",1742475,"GKV","2"
"2014-01-24","Ägypten",1985,"GKV","2"
"2014-01-24","Slowakei",2363775,"GKV","2"
"2014-01-24","Vereinigte Arabische Emirate",450000,"GKV","2"
"2014-01-24","Israel",379994,"GKV","2"
"2014-01-24","Israel",372878,"GKV","2"
"2014-01-24","Saudi-Arabien",87000,"5.1","1"
"2014-01-24","Deutschland",7514,"ML (GKV)","6"
"2014-01-24","Schweiz",20,"GKV","1"
"2014-01-24","Italien",67400,"GKV","2"
"2014-01-27","Hong Kong",170000,"GKV","3"
"2014-01-27","Paraguay",1600,"5.1","1"
"2014-01-27","Paraguay",350,"5.1","1"
"2014-01-27","Brasilien",1220,"GKV","1"
"2014-01-27","USA",26861,"ML (GKV)","11"
"2014-01-27","Saudi-Arabien",13860,"5.1","1"
"2014-01-27","Singapur",4000,"GKV","1"
"2014-01-28","Italien",68,"ML (GKV)","21"
"2014-01-28","Russland",15000,"5.1","1"
"2014-01-28","China",1212873,"GKV","2"
"2014-01-28","China",698000,"GKV","2"
"2014-01-28","Finnland",68,"ML (GKV)","21"
"2014-01-28","Taiwan",41675,"ML (GKV)","10"
"2014-01-28","Russland",1724,"GKV","2"
"2014-01-29","China",1,"GKV","7"
"2014-01-29","China",1065897,"GKV","2"
"2014-01-29","Ägypten",7010,"GKV","6"
"2014-01-29","Rumänien",7705,"GKV","6"
"2014-01-29","Rumänien",8457,"GKV","6"
"2014-01-29","Rumänien",40000,"ML (GKV)","5"
"2014-01-29","Rumänien",45220,"GKV","6"
"2014-01-29","Rumänien",7500,"GKV","6"
"2014-01-29","Libyen",34000,"GKV","5"
"2014-01-29","Indien",21200,"GKV","6"
"2014-01-29","China",232219,"GKV","9"
"2014-01-29","Russland",203574,"GKV","2"
"2014-01-29","China",436000,"GKV","2"
"2014-01-29","Irak",8400,"GKV","6"
"2014-01-29","Irak",20000,"GKV","6"
"2014-01-29","Irak",7700,"GKV","6"
"2014-01-29","Irak",10700,"GKV","6"
"2014-01-29","Indonesien",330,"5.1","1"
"2014-01-29","Indonesien",292,"5.1","1"
"2014-01-29","Tunesien",65026,"ChKV","0"
"2014-01-30","Marokko",307000,"5.2","2"
"2014-01-30","Indien",9000,"ML (GKV)","3"
"2014-01-30","Indien",9000,"ML (GKV)","3"
"2014-01-30","Indien",4490,"ML (GKV)","1"
"2014-01-30","Indien",310000,"GKV","2"
"2014-01-30","Iran",5430,"unbekannt",""
"2014-01-30","Tschechien",527000,"GKV","2"
"2014-02-06","Iran",1552,"unbekannt",""
"2014-01-31","Ägypten",21200,"5.1","1"
"2014-01-31","Irak",202500,"GKV","5"
"2014-01-31","Brasilien",187953,"GKV","2"
"2014-02-03","Südkorea",145000,"GKV","2"
"2014-02-03","Saudi-Arabien",1,"5.1","1"
"2014-02-03","Saudi-Arabien",1,"5.1","1"
"2014-02-03","Saudi-Arabien",297,"5.1","1"
"2014-02-03","Südkorea",280000,"GKV","2"
"2014-02-03","Italien",102768,"GKV","2"
"2014-02-03","Brasilien",24000,"GKV","5"
"2014-02-04","Russland",216400,"ML (GKV)","10"
"2014-02-04","Ägypten",29876,"GKV","5"
"2014-02-04","Russland",8585,"5.1","1"
"2014-02-04","Kolumbien",173006,"5.1","1"
"2014-02-04","Uruguay",5824,"5.1","1"
"2014-02-04","Russland",81886,"GKV","2"
"2014-02-04","China",1892412,"GKV","2"
"2014-02-04","Russland",13290,"5.1","1"
"2014-02-04","China",309880,"GKV","6"
"2014-02-05","China",504360,"GKV","2"
"2014-02-05","China",408441,"GKV","2"
"2014-02-05","Thailand",91042,"GKV","3"
"2014-02-05","Israel",8669,"GKV","3"
"2014-02-05","China",440704,"GKV","2"
"2014-02-05","Vietnam",608861,"ML (GKV)","11"
"2014-02-06","Deutschland",402920,"GKV","2"
"2014-02-06","Italien",330380,"GKV","2"
"2014-02-06","Vereinigte Arabische Emirate",91900,"GKV","5"
"2014-02-06","Spanien",321434,"GKV","2"
"2014-02-06","USA",40000,"GKV","0"
"2014-02-06","Vietnam",29876,"GKV","5"
"2014-02-12","Russland",21925,"ML (GKV)","14"
"2014-02-07","Saudi-Arabien",8777,"GKV","0"
"2014-02-07","Russland",258876,"GKV","2"
"2014-02-07","Russland",92971,"GKV","2"
"2014-02-10","Kolumbien",19875,"5.1","1"
"2014-02-10","Vereinigte Arabische Emirate",1375,"5.1","1"
"2014-02-10","Guatemala",1195,"5.1","1"
"2014-02-10","Taiwan",911340,"GKV","2"
"2014-02-10","Thailand",9334,"ML (GKV)","18"
"2014-02-10","Brasilien",415235,"GKV","6"
"2014-02-11","Weissrussland",335596,"GKV","2"
"2014-02-11","Indien",681958,"GKV","2"
"2014-02-11","Ecuador",8532,"ML (GKV)","10"
"2014-02-11","China",208690,"GKV","6"
"2014-02-11","China",360000,"GKV","6"
"2014-02-12","USA",11178,"ML (GKV)","11"
"2014-02-12","Brasilien",32376,"GKV","5"
"2014-03-03","Iran",200,"unbekannt",""
"2014-02-12","Brasilien",195128,"GKV","2"
"2014-02-12","Russland",71460,"GKV","6"
"2014-02-14","China",11058,"GKV","2"
"2014-02-13","Brasilien",48000,"ML (GKV)","10"
"2014-02-14","Brasilien",5000000,"ML (GKV)","22"
"2014-02-14","Nigeria",5000000,"ML (GKV)","22"
"2014-02-14","Thailand",5000000,"ML (GKV)","22"
"2014-02-14","Ungarn",429040,"GKV","2"
"2014-02-14","Libanon",29876,"GKV","5"
"2014-02-14","Myanmar",1867787,"GKV","5"
"2014-02-17","China",371475,"GKV","3"
"2014-02-17","Russland",2618604,"GKV","2"
"2014-02-17","Brasilien",9405,"5.1","1"
"2014-02-17","Algerien",625000,"5.2","2"
"2014-02-17","Russland",20058,"GKV","2"
"2014-02-17","Israel",274298,"GKV","2"
"2014-02-17","Indien",1,"GKV","2"
"2014-02-17","Russland",195451,"GKV","2"
"2014-02-17","China",398000,"GKV","2"
"2014-02-17","China",530000,"GKV","2"
"2014-02-17","China",577000,"GKV","2"
"2014-02-17","China",466000,"GKV","2"
"2014-02-17","China",813000,"GKV","2"
"2014-02-18","China",345000,"GKV","3"
"2014-02-18","China",393550,"GKV","2"
"2014-02-18","Brasilien",313450,"GKV","6"
"2014-02-18","Indien",1538,"5.1","1"
"2014-02-18","Indien",1499,"5.1","1"
"2014-02-18","Mexiko",19536,"GKV","2"
"2014-02-18","Philippinen",5000000,"ML (GKV)","22"
"2014-02-18","Kolumbien",5000000,"ML (GKV)","22"
"2014-02-18","Südafrika",1324,"5.1","1"
"2014-02-18","Südafrika",1499,"5.1","1"
"2014-02-19","China",151596,"GKV","7"
"2014-02-20","Israel",756000,"GKV","6"
"2014-02-20","Russland",1600,"GKV","1"
"2014-02-20","Taiwan",97360,"GKV","3"
"2014-02-21","Kasachstan",1538,"5.1","1"
"2014-02-21","Philippinen",121240,"GKV","6"
"2014-02-21","Spanien",4580,"GKV","2"
"2014-02-24","Indien",1538,"5.1","1"
"2014-02-24","Russland",173217,"GKV","2"
"2014-02-24","Mexiko",5000000,"ML (GKV)","22"
"2014-02-24","Peru",24000,"GKV","5"
"2014-02-24","Malaysia",16045,"GKV","3"
"2014-02-26","Ukraine",798000,"GKV","1"
"2014-02-25","China",166280,"GKV","2"
"2014-02-25","Indien",1499,"5.1","1"
"2014-02-25","Indien",1538,"5.1","1"
"2014-02-25","Indien",1731,"5.1","1"
"2014-02-25","Saudi-Arabien",90654,"GKV","3"
"2014-02-25","China",1300000,"GKV","2"
"2014-02-25","China",610000,"GKV","2"
"2014-02-25","Iran",3300,"unbekannt",""
"2014-02-26","Guatemala",1399,"5.1","1"
"2014-02-26","Türkei",2500,"5.1","1"
"2014-02-26","Israel",140000,"GKV","2"
"2014-02-26","Russland",53652,"GKV","7"
"2014-02-26","Ungarn",250840,"GKV","2"
"2014-02-26","Ungarn",419700,"GKV","2"
"2014-02-27","Deutschland",68524,"GKV","0"
"2014-02-27","Deutschland",18061,"GKV","0"
"2014-02-27","Slowakei",495850,"GKV","6"
"2014-02-27","China",477648,"GKV","2"
"2014-02-27","China",431748,"GKV","2"
"2014-02-27","Israel",24600,"GKV","6"
"2014-02-28","China",318,"5.1","1"
"2014-02-28","China",846,"5.1","1"
"2014-02-28","China",7200,"5.1","1"
"2014-02-28","China",508000,"GKV","2"
"2014-02-28","Singapur",20723,"GKV","5"
"2014-03-03","Deutschland",580,"5.2","2"
"2014-03-07","Russland",904010,"GKV","2"
"2014-03-03","China",425953,"GKV","2"
"2014-03-03","Australien",6800,"ML (GKV)","1"
"2014-03-03","China",163150,"GKV","2"
"2014-03-03","China",85296,"GKV","3"
"2014-03-03","Pakistan",15350,"GKV","2"
"2014-03-04","Slowenien",40000,"5.2","2"
"2014-03-04","Indien",350000,"GKV","2"
"2014-03-04","Deutschland",606,"ML (GKV)","13"
"2014-03-04","Südafrika",2800,"5.1","1"
"2014-03-04","Malaysia",5000000,"ML (GKV)","22"
"2014-03-05","China",320000,"GKV","2"
"2014-03-05","Singapur",4000,"GKV","1"
"2014-03-05","Iran",732,"unbekannt",""
"2014-03-12","China",2046000,"GKV","2"
"2014-03-06","Italien",103340,"GKV","2"
"2014-03-06","Serbien",39515,"ML (GKV)","8"
"2014-03-07","Türkei",296949,"GKV","2"
"2014-03-07","China",450000,"GKV","2"
"2014-03-07","Chile",10000,"ML (GKV)","10"
"2014-03-07","Kolumbien",20000,"ML (GKV)","10"
"2014-03-07","Iran",94,"unbekannt",""
"2014-03-07","Mauretanien",10000,"ML (GKV)","10"
"2014-03-10","Malaysia",44200,"GKV","3"
"2014-03-10","USA",34429,"ML (GKV)","5"
"2014-03-11","Singapur",154000,"GKV","2"
"2014-03-11","Singapur",348340,"GKV","2"
"2014-03-12","Indien",203552,"GKV","2"
"2014-03-13","Jordanien",86379,"GKV","2"
"2014-03-13","Indonesien",68,"ML (GKV)","21"
"2014-03-13","Weissrussland",804067,"GKV","2"
"2014-03-13","Tunesien",1500,"GKV","5"
"2014-03-13","Mexiko",20000,"GKV","5"
"2014-03-13","Grossbritannien",421827,"GKV","2"
"2014-03-13","Israel",16389,"GKV","3"
"2014-03-13","Thailand",90902,"GKV","3"
"2014-03-13","Deutschland",16000,"GKV","1"
"2014-03-13","Myanmar",107777,"GKV","3"
"2014-03-18","Ägypten",17088,"GKV","5"
"2014-03-14","Kanada",700,"5.1","1"
"2014-03-14","Kuba",108167,"GKV","2"
"2014-03-17","China",66480,"GKV","6"
"2014-03-17","Philippinen",1,"5.1","1"
"2014-03-17","Philippinen",191,"5.1","1"
"2014-03-18","Jordanien",15000,"GKV","5"
"2014-03-17","Südkorea",3000000,"GKV","6"
"2014-03-17","Indonesien",94648,"GKV","1"
"2014-03-17","Tschechien",212896,"GKV","2"
"2014-03-17","USA",2100,"5.1","1"
"2014-03-18","Russland",1867994,"GKV","2"
"2014-03-18","Sudan",17088,"GKV","2"
"2014-03-18","China",624000,"GKV","3"
"2014-03-18","Taiwan",541,"5.1","1"
"2014-03-18","Taiwan",1331,"5.1","1"
"2014-03-19","Taiwan",10509,"GKV","1"
"2014-03-19","Kasachstan",66660,"GKV","5"
"2014-03-19","China",175850,"GKV","2"
"2014-03-19","China",14023,"GKV","2"
"2014-03-19","Jordanien",42620,"GKV","9"
"2014-03-19","Indien",460000,"GKV","2"
"2014-03-19","Deutschland",289,"5.1","1"
"2014-03-19","Israel",30303,"GKV","6"
"2014-03-20","Vietnam",34850,"5.1","1"
"2014-03-20","Russland",19211,"5.1","1"
"2014-03-20","Russland",1,"5.1","1"
"2014-03-24","Taiwan",517969,"GKV","6"
"2014-03-20","Indien",1180,"5.1","1"
"2014-03-20","Kroatien",314960,"GKV","6"
"2014-03-21","China",3069000,"GKV","2"
"2014-03-21","China",10230000,"GKV","2"
"2014-03-21","Indien",907,"GKV","5"
"2014-03-21","Russland",714709,"GKV","2"
"2014-03-21","Philippinen",387000,"GKV","2"
"2014-03-21","Brasilien",201500,"GKV","2"
"2014-03-21","Iran",307000,"unbekannt",""
"2014-03-24","Thailand",359700,"GKV","2"
"2014-03-24","Algerien",593455,"GKV","6"
"2014-03-24","China",737000,"GKV","2"
"2014-03-24","Singapur",3200,"GKV","1"
"2014-03-24","Grossbritannien",68,"ML (GKV)","21"
"2014-03-25","Saudi-Arabien",19125,"5.1","1"
"2014-03-25","Saudi-Arabien",23400,"5.1","1"
"2014-03-25","Weissrussland",6723,"5.1","1"
"2014-03-25","Saudi-Arabien",15600,"5.1","1"
"2014-03-25","Saudi-Arabien",70125,"5.1","1"
"2014-03-25","Saudi-Arabien",10450,"5.1","1"
"2014-03-25","Saudi-Arabien",7100,"5.1","1"
"2014-03-25","Hong Kong",970000,"GKV","2"
"2014-03-25","Äthiopien",19312,"GKV","5"
"2014-03-25","Pakistan",2110,"GKV","2"
"2014-03-25","China",14300,"GKV","1"
"2014-03-26","Saudi-Arabien",115000,"GKV","9"
"2014-03-26","Vereinigte Arabische Emirate",1,"5.1","1"
"2014-03-26","Vereinigte Arabische Emirate",1468,"5.1","1"
"2014-03-26","Vereinigte Arabische Emirate",1,"5.1","1"
"2014-03-26","Russland",1544820,"GKV","2"
"2014-03-26","Marokko",1500,"GKV","5"
"2014-03-26","Israel",30302,"GKV","6"
"2014-03-26","Weissrussland",5320,"5.1","1"
"2014-03-27","Hong Kong",21870,"GKV","3"
"2014-03-27","Brasilien",90000,"GKV","1"
"2014-03-27","Russland",12700,"5.1","1"
"2014-03-28","Russland",74340,"GKV","2"
"2014-03-28","Russland",340000,"GKV","2"
"2014-03-28","Brunei",43000,"GKV","9"
"2014-03-28","Taiwan",1490000,"GKV","2"
"2014-03-28","Thailand",370000,"GKV","2"
"2014-04-01","Jordanien",3592,"GKV","2"
"2014-03-28","Russland",2530,"5.1","1"
"2014-03-28","Russland",5130,"5.1","1"
"2014-03-28","Russland",10470,"5.1","1"
"2014-03-28","Russland",4395,"5.1","1"
"2014-03-28","Russland",202950,"GKV","6"
"2014-03-28","Russland",288149,"GKV","7"
"2014-03-31","Thailand",915000,"GKV","2"
"2014-03-31","Oman",163486,"GKV","5"
"2014-03-31","Russland",148500,"GKV","2"
"2014-03-31","China",10785,"GKV","2"
"2014-03-31","China",29421,"GKV","2"
"2014-03-31","China",21644,"GKV","2"
"2014-03-31","China",12891,"GKV","2"
"2014-03-31","China",21569,"GKV","2"
"2014-04-01","Pakistan",3240,"GKV","2"
"2014-03-31","China",370400,"GKV","3"
"2014-04-01","Vietnam",59752,"GKV","5"
"2014-03-31","Niederlande",4129,"GKV","2"
"2014-04-01","Singapur",4000,"GKV","1"
"2014-04-01","Serbien",44160,"GKV","9"
"2014-04-01","China",650000,"GKV","2"
"2014-04-01","Israel",96000,"GKV","6"
"2014-04-01","Deutschland",2000,"5.1","1"
"2014-04-01","Russland",267336,"GKV","2"
"2014-04-01","Deutschland",200000,"GKV","2"
"2014-04-01","Italien",502658,"GKV","2"
"2014-04-01","Brasilien",833694,"GKV","2"
"2014-04-02","Kongo-Kinshasa",23000,"GKV","5"
"2014-04-02","Slowenien",314960,"GKV","6"
"2014-04-02","Israel",16540,"GKV","3"
"2014-04-02","Ukraine",307773,"GKV","2"
"2014-04-02","Ukraine",182833,"GKV","2"
"2014-04-02","Zypern",44160,"GKV","9"
"2014-04-11","USA",819,"ML (GKV)","11"
"2014-04-03","Deutschland",9758,"GKV","0"
"2014-04-03","Japan",2112000,"GKV","2"
"2014-04-03","Serbien",8000,"GKV","2"
"2014-04-03","Thailand",183000,"GKV","2"
"2014-04-03","Indien",18755,"GKV","5"
"2014-04-04","Türkei",980000,"GKV","2"
"2014-04-04","Vereinigte Arabische Emirate",120389,"5.1","1"
"2014-04-04","Indien",3613500,"GKV","2"
"2014-04-04","China",378000,"GKV","2"
"2014-04-04","China",1276000,"GKV","2"
"2014-04-04","Thailand",85000,"GKV","2"
"2014-04-04","China",811000,"GKV","2"
"2014-04-08","China",612900,"GKV","2"
"2014-04-07","Indien",220779,"GKV","5"
"2014-04-07","China",96400,"GKV","6"
"2014-04-07","Österreich",6655,"ML (GKV)","6"
"2014-04-07","Indien",655000,"GKV","2"
"2014-04-07","Russland",389760,"GKV","2"
"2014-04-08","Russland",2750000,"GKV","6"
